player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Antonio Hamilton,11353,CB,ARZ,11,1,0,1,59.6,0,3,11,5.3,0.0,0,2,13.6,0,207,11,3,0,52.8,0,1,2,2.4,0.0,0,25.0,0,82,2,1
Myles Garrett,11756,ED,CLV,17,3,2,8,92.7,15,45,503,98.0,25.6,129,4,9.5,18,554,543,78,0,92.9,11,26,199,99.1,37.7,75,15.8,13,226,224,50
Solomon Thomas,11758,DI,LV,17,2,0,23,61.5,9,17,351,99.5,11.1,39,4,4.8,4,383,381,30,1,66.2,9,14,199,100.0,15.6,31,7.8,4,218,218,27
Jamal Adams,11761,S,SEA,12,1,0,29,78.2,2,5,44,9.8,13.6,6,3,8.0,0,519,51,7,1,80.0,0,1,14,8.0,21.4,3,3.6,0,201,16,1
Haason Reddick,11768,ED,CAR,16,0,0,5,65.9,7,22,408,85.7,12.5,51,3,7.2,15,511,438,44,0,63.6,2,15,151,87.8,19.2,29,9.6,6,189,166,23
Derek Barnett,11769,ED,PHI,16,0,0,24,60.8,12,19,401,95.7,13.0,52,7,4.4,2,442,423,33,0,63.8,7,8,177,98.9,16.4,29,5.4,2,190,188,17
Malik Hooker,11770,S,DAL,15,0,0,9,49.3,0,1,8,2.9,12.5,1,1,6.3,0,275,8,1,0,41.4,0,1,3,2.2,33.3,1,16.7,0,134,3,1
Marlon Humphrey,11771,CB,BLT,12,0,0,3,55.2,1,2,8,1.6,12.5,1,5,18.8,0,498,8,3,0,49.9,0,1,3,1.4,0.0,0,16.7,0,218,3,1
Jonathan Allen,11772,DI,WAS,17,0,1,32,90.9,14,43,460,100.0,20.0,92,2,8.4,10,488,488,67,0,91.4,8,33,202,100.0,28.2,57,13.6,7,219,219,48
Adoree' Jackson,11773,CB,NYG,13,0,0,21,56.0,0,1,2,0.4,0.0,0,0,25.0,0,498,2,1,0,,0,0,0,0.0,,0,,0,186,0,0
Jarrad Davis,11776,LB,NYJ,9,0,0,22,61.6,0,1,15,15.2,13.3,2,0,3.3,0,112,17,1,0,52.0,0,0,5,17.6,0.0,0,0.0,0,34,6,0
Charles Harris,11777,ED,DET,17,0,0,11,78.7,8,36,424,85.8,17.5,74,3,7.1,8,521,447,52,0,86.9,3,22,154,90.4,30.5,47,11.4,5,187,169,30
Jabrill Peppers,11780,S,NYG,6,0,0,21,80.6,3,3,22,14.8,18.2,4,0,18.2,1,155,23,7,0,90.6,2,0,4,8.1,25.0,1,50.0,1,62,5,3
Takkarist McKinley,11781,ED,CLV,11,0,2,8,60.7,5,17,197,93.9,15.2,30,2,7.1,3,228,214,25,0,60.0,4,11,92,95.5,20.7,19,10.3,2,110,105,17
Tre'Davious White,11782,CB,BUF,11,0,1,4,57.1,0,2,5,1.2,20.0,1,7,40.0,1,408,5,3,0,58.6,0,0,1,0.5,0.0,0,0.0,0,191,1,0
Taco Charlton,11783,ED,PIT,11,1,0,25,64.5,1,5,97,84.3,11.3,11,0,4.1,1,121,102,7,0,69.7,1,3,47,91.2,17.0,8,6.4,1,57,52,5
T.J. Watt,11785,ED,PIT,15,6,0,25,90.6,15,25,393,89.6,21.4,84,3,10.7,22,461,413,62,3,85.4,9,19,192,91.4,27.1,52,14.1,13,222,203,41
Kevin King,11788,CB,GB,10,0,0,12,74.4,1,0,2,1.0,0.0,0,0,25.0,0,198,2,1,0,61.8,1,0,1,1.0,0.0,0,50.0,0,104,1,1
Malik McDowell,11790,DI,CLV,15,0,1,8,67.0,4,17,339,98.9,11.5,39,10,4.0,3,376,372,24,0,80.5,3,10,122,100.0,23.0,28,7.8,3,139,139,16
Budda Baker,11791,S,ARZ,17,1,1,1,58.3,1,3,60,9.9,10.0,6,2,6.7,2,638,63,6,0,79.3,1,0,14,6.3,21.4,3,17.9,2,253,16,3
Marcus Maye,11794,S,NYJ,6,0,0,22,67.7,0,0,5,2.4,20.0,1,2,20.0,1,209,5,1,0,67.7,0,0,5,6.8,20.0,1,20.0,1,73,5,1
Tyus Bowser,11802,ED,BLT,17,1,0,3,76.4,7,25,316,60.8,14.9,47,1,7.6,8,556,338,40,0,75.6,4,14,140,62.9,17.9,25,9.3,4,237,149,22
DeMarcus Walker,11806,ED,HST,13,1,0,13,64.4,8,20,261,98.9,14.2,37,2,6.1,2,276,273,30,1,65.5,7,13,136,98.6,18.4,25,8.1,1,143,141,21
Dalvin Tomlinson,11810,DI,MIN,16,3,0,18,72.8,4,13,330,100.0,10.6,35,1,3.8,4,359,359,21,1,75.0,0,7,111,100.0,16.2,18,6.8,4,124,124,11
Zach Cunningham,11812,LB,TEN,14,0,0,31,51.7,1,1,31,9.1,6.5,2,0,3.2,0,373,34,2,0,50.0,0,1,13,9.9,7.7,1,3.8,0,162,16,1
Tanoh Kpassagnon,11814,ED,NO,8,1,0,20,63.8,4,8,148,99.4,9.5,14,0,6.8,4,155,154,16,1,64.1,0,5,72,100.0,8.3,6,7.6,3,73,73,8
Chidobe Awuzie,11815,CB,CIN,14,0,0,7,71.1,0,0,2,0.4,0.0,0,2,0.0,0,520,2,0,0,,0,0,0,0.0,,0,,0,206,0,0
Josh Jones,11816,S,SEA,3,0,0,29,58.3,0,1,1,2.0,0.0,0,0,50.0,0,50,1,1,0,58.3,0,1,1,3.8,0.0,0,50.0,0,26,1,1
Larry Ogunjobi,11820,DI,CIN,16,0,0,7,62.3,7,25,461,99.8,10.2,47,1,5.2,8,494,493,40,0,65.8,6,15,187,100.0,13.9,26,7.8,4,198,198,25
Dawuane Smoot,11823,ED,JAX,16,3,0,15,73.9,10,33,403,94.4,16.1,65,2,7.1,7,446,421,50,1,75.2,6,19,180,94.0,20.6,37,9.7,5,199,187,30
Jordan Willis,11828,ED,SF,10,0,0,28,61.1,1,3,91,100.0,7.7,7,0,5.5,3,96,96,7,0,55.8,0,3,37,100.0,10.8,4,4.1,0,40,40,3
Chris Wormley,11829,DI,PIT,15,2,0,25,59.1,2,17,394,100.0,9.9,39,0,4.4,8,416,416,27,0,58.9,1,13,180,100.0,12.8,23,5.6,3,194,194,17
Duke Riley,11830,LB,MIA,13,0,0,17,50.1,1,6,32,22.9,15.6,5,0,10.9,0,153,35,7,0,56.2,1,5,15,23.9,33.3,5,20.0,0,67,16,6
Alex Anzalone,11831,LB,DET,14,0,1,11,46.2,2,1,57,13.7,1.8,1,4,4.4,1,461,63,4,0,50.3,2,0,26,17.4,0.0,0,7.7,1,167,29,3
Tarell Basham,11835,ED,DAL,17,0,0,9,60.4,7,25,360,95.8,12.5,45,3,5.6,4,408,391,36,0,60.0,7,14,180,96.0,16.1,29,7.5,3,201,193,24
Fabian Moreau,11836,CB,ATL,16,0,3,2,51.6,0,1,4,0.7,0.0,0,11,12.5,0,597,4,1,0,55.3,0,1,2,0.9,0.0,0,25.0,0,233,2,1
Derek Rivers,11838,ED,HST,5,0,0,13,51.0,0,1,68,100.0,4.4,3,0,2.2,1,72,72,2,0,57.7,0,1,25,100.0,12.0,3,6.0,1,26,26,2
Shaquill Griffin,11845,CB,JAX,14,0,1,15,80.5,2,1,3,0.6,66.7,2,4,50.0,0,508,3,3,0,,0,0,0,0.0,,0,,0,197,0,0
Jourdan Lewis,11846,CB,DAL,16,0,0,9,69.2,2,1,8,1.4,50.0,4,1,43.8,2,573,8,5,0,65.4,1,0,4,1.4,50.0,2,62.5,2,277,4,3
John Johnson III,11847,S,CLV,15,0,0,8,77.2,1,0,5,0.9,20.0,1,1,30.0,1,557,5,2,0,,0,0,0,0.0,,0,,0,227,0,0
Montravius Adams,11848,DI,PIT,10,2,0,25,72.0,3,6,141,100.0,9.2,13,2,3.2,0,149,149,9,1,70.1,1,5,55,100.0,14.5,8,5.5,0,61,61,6
Cameron Sutton,11850,CB,PIT,16,0,0,25,38.0,0,1,3,0.5,33.3,1,3,16.7,0,643,3,1,0,37.3,0,1,2,0.6,50.0,1,25.0,0,313,2,1
Trey Hendrickson,11858,ED,CIN,16,1,0,7,83.9,13,46,422,91.7,20.6,87,4,10.8,16,495,454,75,0,90.3,9,31,188,95.7,32.4,61,16.5,11,208,199,51
Vince Biegel,11863,ED,MIA,2,0,0,17,68.0,0,0,1,50.0,100.0,1,0,0.0,0,2,1,0,0,68.0,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Jaleel Johnson,11864,DI,HST,12,0,0,13,61.9,2,10,152,100.0,10.5,16,1,3.9,0,159,159,12,0,60.4,1,5,50,100.0,14.0,7,6.0,0,53,53,6
Eddie Jackson,11867,S,CHI,14,1,0,6,72.0,0,1,9,2.1,11.1,1,1,5.6,0,438,9,1,0,56.0,0,0,2,1.0,0.0,0,0.0,0,197,2,0
Rayshawn Jenkins,11868,S,JAX,14,0,0,15,55.8,2,4,26,5.8,11.5,3,6,11.5,0,485,28,6,0,49.5,0,3,9,5.5,11.1,1,16.7,0,181,10,3
Jalen Reeves-Maybin,11879,LB,DET,15,4,0,11,70.4,1,6,70,19.9,8.6,6,1,5.0,0,367,73,7,0,67.5,1,4,28,25.0,10.7,3,8.9,0,124,31,5
Samson Ebukam,11880,ED,SF,17,1,1,28,63.3,4,24,335,96.8,11.9,40,2,6.0,6,371,359,34,0,64.5,3,17,175,97.0,15.4,27,8.0,4,197,191,24
Deatrich Wise Jr.,11886,ED,NE,16,4,0,19,67.2,4,19,277,100.0,15.2,42,4,5.6,4,290,290,27,2,72.2,4,12,103,100.0,27.2,28,10.7,3,107,107,19
Carlos Watkins,11897,DI,DAL,15,0,1,9,58.9,0,4,224,99.2,4.0,9,2,1.3,1,242,240,5,0,64.1,0,1,73,100.0,4.1,3,0.7,0,77,77,1
Grover Stewart,11899,DI,IND,17,2,0,14,65.9,3,18,314,97.7,8.0,25,3,3.7,1,341,333,22,2,70.2,2,9,101,100.0,11.9,12,6.4,1,106,106,12
Damontae Kazee,11904,S,DAL,17,0,1,9,54.0,0,0,4,0.7,0.0,0,4,0.0,0,596,4,0,0,58.4,0,0,1,0.4,0.0,0,0.0,0,284,1,0
Desmond King II,11906,CB,HST,16,0,1,13,53.8,0,0,5,0.9,0.0,0,4,0.0,0,533,5,0,0,59.7,0,0,1,0.4,0.0,0,0.0,0,252,1,0
Jayon Brown,11910,LB,TEN,10,0,0,31,49.0,0,1,20,7.6,0.0,0,1,2.5,0,278,21,1,0,45.5,0,0,12,9.0,0.0,0,0.0,0,133,12,0
Nate Hairston,11913,CB,DEN,10,0,0,10,54.7,0,0,2,1.6,0.0,0,0,0.0,0,122,2,0,0,57.2,0,0,1,1.1,0.0,0,0.0,0,94,1,0
Anthony Walker,11916,LB,CLV,13,0,0,8,68.0,0,4,17,4.5,29.4,5,0,17.6,1,418,19,5,0,57.4,0,2,7,4.8,28.6,2,14.3,0,146,7,2
Matt Milano,11918,LB,BUF,16,0,1,4,81.5,3,9,75,15.5,22.7,17,3,12.0,3,547,85,15,0,85.9,2,7,35,16.1,31.4,11,18.6,2,254,41,11
Marquel Lee,11923,LB,LV,2,0,0,23,60.0,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Davon Godchaux,11934,DI,NE,17,0,0,19,55.5,4,11,303,99.7,5.9,18,1,2.8,1,327,326,16,0,58.9,2,5,93,99.0,8.6,8,4.8,1,102,101,8
Chuck Clark,11941,S,BLT,16,2,0,3,72.3,0,9,46,7.8,17.4,8,1,12.0,1,676,53,10,1,73.7,0,3,19,8.5,31.6,6,13.2,1,282,24,4
Xavier Woods,11946,S,MIN,17,0,0,18,74.2,0,0,9,1.2,0.0,0,4,11.1,1,758,9,1,0,54.3,0,0,2,0.6,0.0,0,0.0,0,340,2,0
Jordan Evans,11947,LB,CIN,4,0,0,7,67.3,0,0,4,11.8,25.0,1,0,0.0,0,34,4,0,0,68.7,0,0,3,27.3,33.3,1,0.0,0,11,3,0
Vincent Taylor,11949,DI,HST,1,0,0,13,67.1,0,0,14,100.0,0.0,0,0,0.0,0,15,15,0,0,55.1,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Tanner Vallejo,11950,LB,ARZ,8,0,0,1,50.9,0,0,5,8.6,0.0,0,0,0.0,0,70,6,0,0,55.7,0,0,1,10.0,0.0,0,0.0,0,20,2,0
Al-Quadin Muhammad,11951,ED,IND,17,0,1,14,61.0,7,23,431,96.4,11.8,51,2,5.1,7,474,457,37,0,64.9,3,14,196,96.8,17.3,34,6.4,4,216,209,21
D.J. Jones,11953,DI,SF,17,0,0,28,65.8,0,16,260,98.3,10.8,28,0,3.8,2,287,282,18,0,66.6,0,12,68,100.0,19.1,13,8.8,0,75,75,12
Pita Taumoepenu,11957,ED,DEN,1,0,0,10,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Brandon Wilson,11962,S,CIN,3,0,0,7,60.0,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Rudy Ford,11963,CB,JAX,15,1,0,15,63.4,1,7,53,17.4,9.4,5,0,9.4,1,310,54,9,0,62.9,1,2,22,14.6,13.6,3,6.8,0,151,22,3
Ifeadi Odenigbo,11975,ED,CLV,8,0,0,8,64.9,3,2,81,97.7,11.1,9,1,3.1,0,87,85,5,0,67.3,1,2,26,100.0,23.1,6,5.8,0,28,28,3
Isaac Rochell,11980,ED,IND,12,0,0,14,55.9,3,5,99,99.0,10.1,10,0,4.0,0,105,104,8,0,52.3,1,1,41,97.7,7.3,3,2.4,0,44,43,2
Adrian Colbert,11983,S,CLV,5,0,0,8,53.4,0,0,3,4.4,0.0,0,0,0.0,0,91,4,0,0,,0,0,0,0.0,,0,,0,30,0,0
Elijah Lee,11987,LB,CLV,6,0,0,8,60.0,0,0,2,5.3,0.0,0,0,0.0,0,38,2,0,0,60.0,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Patrick O'Connor,12005,DI,TB,7,0,0,30,72.1,2,1,28,93.8,17.9,5,0,8.9,1,32,30,4,0,73.6,1,0,14,93.3,28.6,4,10.7,1,15,14,2
Josh Tupou,12093,DI,CIN,17,0,0,7,59.0,1,9,211,100.0,7.6,16,0,2.8,1,221,221,11,0,59.0,0,6,69,100.0,11.6,8,5.8,1,71,71,7
Adam Butler,12214,DI,MIA,17,3,0,17,58.2,3,19,404,91.3,8.2,33,0,3.2,2,459,419,24,2,58.6,3,15,204,93.0,9.8,20,4.9,1,229,213,19
Arthur Maulet,12224,CB,PIT,15,0,0,25,67.2,2,7,35,15.0,17.1,6,0,12.9,0,240,36,9,0,56.4,0,3,16,13.6,18.8,3,9.4,0,118,16,3
Jamal Perry,12259,S,MIA,1,0,0,17,59.7,0,1,1,33.3,0.0,0,0,50.0,0,3,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
Joe Jones,12321,LB,TEN,3,0,0,31,48.5,0,1,20,95.5,5.0,1,0,2.5,0,22,21,1,0,49.2,0,1,14,93.8,7.1,1,3.6,0,16,15,1
Sione Takitaki,12666,LB,CLV,15,0,0,8,63.2,2,2,21,18.8,4.8,1,0,9.5,0,117,22,4,0,54.3,0,0,3,18.8,0.0,0,0.0,0,16,3,0
Alexander Johnson,15267,LB,DEN,6,0,0,10,68.2,0,6,40,21.1,12.5,5,0,12.5,2,204,43,8,0,68.2,0,3,24,25.0,12.5,3,14.6,2,100,25,5
Sam Eguavoen,15301,LB,MIA,14,0,0,17,64.1,6,8,87,67.4,14.9,13,0,9.2,1,135,91,15,0,62.9,5,5,51,75.0,15.7,8,11.8,1,72,54,11
Jonathan Ledbetter,18645,DI,ARZ,1,0,0,1,56.4,0,0,5,100.0,0.0,0,1,0.0,0,5,5,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Kemoko Turay,21702,ED,IND,13,0,0,14,60.9,4,12,163,94.5,16.0,26,2,8.6,6,183,173,22,0,64.1,3,8,108,93.5,17.6,19,10.6,6,124,116,17
Sam Kamara,24176,ED,CHI,7,0,0,6,54.9,0,5,44,86.8,13.6,6,0,5.7,0,53,46,5,0,58.9,0,3,15,93.8,20.0,3,10.0,0,16,15,3
Dylan Cole,24304,LB,TEN,5,0,0,31,51.4,1,1,7,25.0,0.0,0,1,14.3,0,28,7,2,0,52.5,1,0,4,40.0,0.0,0,12.5,0,10,4,1
Nathan Shepherd,24614,DI,NYJ,17,0,0,22,70.8,10,9,231,98.8,11.3,26,6,4.1,0,247,244,19,0,81.7,5,6,79,100.0,22.8,18,7.0,0,83,83,11
Foyesade Oluokun,24904,LB,ATL,17,0,2,2,49.8,5,6,96,15.0,9.4,9,3,7.8,2,659,99,13,0,47.6,2,5,46,19.1,10.9,5,7.6,0,256,49,7
Deionte Thompson,25444,S,ARZ,10,0,0,1,57.0,0,0,2,4.5,0.0,0,1,0.0,0,44,2,0,0,59.2,0,0,1,5.3,0.0,0,0.0,0,19,1,0
Levi Wallace,25445,CB,BUF,17,0,0,4,69.3,0,2,1,0.3,100.0,1,7,100.0,0,594,2,2,0,,0,0,0,0.0,,0,,0,278,0,0
Dane Cruikshank,25546,S,TEN,13,0,0,31,60.2,0,2,6,1.9,33.3,2,2,16.7,0,309,6,2,0,64.6,0,1,4,2.4,25.0,1,12.5,0,168,4,1
Bravvion Roy,25644,DI,CAR,17,2,0,5,61.9,2,7,136,100.0,8.1,11,1,3.3,0,149,149,9,2,61.8,0,3,23,100.0,13.0,3,6.5,0,26,26,3
Clay Johnston,25685,LB,CIN,4,0,0,7,60.0,0,0,1,2.9,0.0,0,1,0.0,0,35,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Henry Black,25687,S,GB,17,0,0,12,60.0,0,0,1,0.5,0.0,0,0,0.0,0,206,1,0,0,,0,0,0,0.0,,0,,0,133,0,0
Jonathan Ward,25859,HB,ARZ,1,0,0,1,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Sean Murphy-Bunting,25891,CB,TB,9,0,0,30,48.8,0,0,7,2.4,0.0,0,2,0.0,0,332,8,0,0,50.8,0,0,3,2.7,0.0,0,0.0,0,150,4,0
Clelin Ferrell,25955,ED,LV,16,1,1,23,63.0,4,10,134,100.0,12.7,17,4,7.5,3,144,144,17,1,69.6,3,4,53,100.0,20.8,11,12.3,3,56,56,10
Dexter Lawrence,25991,DI,NYG,16,2,0,21,74.0,9,31,410,99.1,13.4,55,0,5.6,3,431,427,43,1,82.9,4,23,144,100.0,22.9,33,11.5,3,151,151,30
Isaiah Mack,26229,DI,BLT,2,0,0,3,84.7,0,3,18,100.0,27.8,5,0,13.9,1,22,22,4,0,90.6,0,2,11,100.0,36.4,4,18.2,1,13,13,3
Maxx Crosby,26316,ED,LV,17,3,1,23,91.8,19,72,557,99.7,26.8,149,9,10.0,10,599,597,101,1,91.5,13,53,297,99.4,34.7,103,13.1,6,324,322,72
Jabari Zuniga,26449,ED,NYJ,3,0,0,22,65.8,0,0,26,100.0,7.7,2,0,3.8,1,26,26,1,0,58.1,0,0,10,100.0,10.0,1,0.0,0,10,10,0
Ben Banogu,26554,ED,IND,8,0,0,14,61.6,1,3,54,88.9,14.8,8,0,3.7,0,63,56,4,0,62.0,1,3,38,93.0,15.8,6,5.3,0,43,40,4
C.J. Moore,26617,S,DET,10,0,0,11,55.9,1,0,17,14.4,0.0,0,0,2.9,0,118,17,1,0,63.9,1,0,5,11.9,0.0,0,10.0,0,42,5,1
Bryce Huff,27128,ED,NYJ,9,0,0,22,70.9,6,7,194,96.3,17.0,33,1,5.4,4,217,209,17,0,75.3,5,5,87,97.9,19.5,17,9.2,3,96,94,13
Siran Neal,27130,CB,BUF,9,0,1,4,55.2,0,0,5,5.6,0.0,0,5,0.0,0,89,5,0,0,,0,0,0,0.0,,0,,0,56,0,0
Montez Sweat,27271,ED,WAS,10,0,0,32,66.2,8,14,284,95.9,12.7,36,2,5.6,5,317,304,27,0,77.0,7,10,117,97.0,21.4,25,10.7,4,133,129,21
Raequan Williams,27300,DI,PHI,1,0,0,24,50.7,0,1,21,100.0,4.8,1,0,2.4,0,22,22,1,0,51.8,0,0,13,100.0,0.0,0,0.0,0,13,13,0
Devin Bush,27375,LB,PIT,14,0,1,25,79.2,2,2,30,7.8,13.3,4,2,13.3,2,411,32,6,0,70.9,2,0,11,7.2,0.0,0,18.2,1,167,12,3
Michael Dwumfour,27376,DI,HST,3,0,0,13,61.6,2,0,30,93.8,13.3,4,0,6.7,1,32,30,3,0,66.6,1,0,13,100.0,23.1,3,11.5,1,13,13,2
David Long Jr.,27377,CB,LA,14,0,1,26,65.6,0,1,1,0.3,100.0,1,2,50.0,0,383,1,1,0,65.6,0,1,1,0.6,100.0,1,50.0,0,178,1,1
Josh Uche,27379,ED,NE,12,0,0,19,61.6,3,11,149,79.1,17.4,26,1,6.7,3,201,159,17,0,54.7,2,8,98,89.7,14.3,14,7.1,2,117,105,12
Armon Watts,27844,DI,MIN,17,0,0,18,70.9,6,22,388,100.0,11.1,43,0,4.9,5,414,414,33,0,80.4,6,16,186,100.0,18.3,34,8.1,4,199,199,26
Joe Gaziano,27949,DI,LAC,13,1,1,27,59.0,2,4,120,100.0,8.3,10,1,2.5,0,128,128,6,1,53.8,0,1,64,100.0,6.3,4,0.8,0,66,66,1
Rashod Berry,28071,ED,DET,5,0,0,11,59.2,1,2,29,88.6,10.3,3,0,5.2,0,35,31,3,0,55.2,1,1,12,92.9,16.7,2,8.3,0,14,13,2
Davon Hamilton,28072,DI,JAX,16,2,0,15,61.8,1,8,160,100.0,6.9,11,1,3.4,1,168,168,10,1,60.8,0,4,36,100.0,11.1,4,5.6,0,40,40,4
Jashon Cornell,28074,DI,DET,1,0,0,11,56.1,0,0,3,100.0,33.3,1,0,0.0,0,3,3,0,0,57.3,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Dre'Mont Jones,28075,DI,DEN,16,1,1,10,69.3,7,28,398,99.8,14.8,59,6,5.7,5,423,422,40,1,66.7,5,19,229,100.0,15.3,35,6.6,3,244,244,27
Malik Harrison,28081,LB,BLT,8,0,0,3,57.2,0,2,14,14.7,7.1,1,0,7.1,0,102,15,2,0,51.5,0,1,5,16.7,0.0,0,10.0,0,36,6,1
Jerome Baker,28091,LB,MIA,16,0,0,17,76.2,9,16,149,25.7,17.4,26,1,12.4,6,606,156,31,0,86.2,3,8,59,25.1,30.5,18,19.5,6,247,62,17
Neville Gallimore,28094,DI,DAL,5,0,0,9,52.5,0,5,93,100.0,8.6,8,0,4.8,2,100,100,7,0,57.2,0,3,47,100.0,12.8,6,7.4,2,51,51,5
Kevin Givens,28308,DI,SF,13,0,0,28,59.9,2,8,125,95.7,9.6,12,0,4.0,0,138,132,10,0,58.7,2,5,59,100.0,13.6,8,5.9,0,63,63,7
Myles Adams,28430,DI,SEA,2,0,0,29,78.9,1,1,16,100.0,12.5,2,0,6.3,0,17,17,2,0,76.2,0,1,5,100.0,40.0,2,10.0,0,5,5,1
Bilal Nichols,28451,DI,CHI,17,0,1,6,53.9,6,21,352,99.5,9.7,34,2,5.0,4,376,374,31,0,56.3,4,17,144,100.0,17.4,25,9.4,3,158,158,24
Jermaine Carter,28838,LB,CAR,17,0,0,5,64.6,4,7,41,9.8,22.0,9,2,13.4,0,457,45,11,0,62.9,3,3,16,12.7,25.0,4,18.8,0,142,18,6
DeShon Elliott,28854,S,BLT,6,0,0,3,70.1,2,3,16,8.0,12.5,2,0,21.9,1,213,17,6,0,59.6,0,3,13,11.9,7.7,1,19.2,1,118,14,4
Joejuan Williams,29113,CB,NE,12,0,0,19,68.1,1,0,2,1.3,50.0,1,1,25.0,0,159,2,1,0,66.7,1,0,1,1.3,100.0,1,50.0,0,75,1,1
David Long,29367,LB,TEN,10,0,0,31,77.3,2,7,49,11.2,16.3,8,2,9.2,0,463,52,9,0,88.3,1,5,20,9.6,30.0,6,15.0,0,218,21,6
Germaine Pratt,29407,LB,CIN,15,0,1,7,44.5,1,3,38,10.1,7.9,3,1,7.9,1,398,40,5,0,53.7,0,0,14,13.3,7.1,1,7.1,1,120,16,1
Chris Board,29456,LB,BLT,16,0,0,3,58.9,1,7,55,23.0,12.7,7,1,7.3,0,261,60,8,0,64.8,1,4,33,26.7,15.2,5,7.6,0,131,35,5
Logan Wilson,29623,LB,CIN,13,0,0,7,60.2,1,4,29,6.8,17.2,5,0,12.1,1,472,32,6,0,62.1,1,3,21,12.5,14.3,3,9.5,0,184,23,4
Dakota Allen,30076,LB,JAX,3,0,0,15,54.0,0,0,5,20.8,0.0,0,0,0.0,0,24,5,0,0,59.4,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Andrew Van Ginkel,30267,ED,MIA,17,4,0,17,70.1,16,23,295,64.6,14.6,43,3,8.6,6,475,307,45,1,70.6,10,9,127,76.0,17.3,22,9.1,2,175,133,21
Derick Roberson,30462,ED,TEN,5,0,0,31,62.2,2,2,46,92.2,13.0,6,0,8.7,2,51,47,6,0,72.1,0,2,17,90.0,23.5,4,11.8,1,20,18,3
T.J. Edwards,30737,LB,PHI,16,0,0,24,70.2,1,1,15,3.8,26.7,4,0,13.3,1,397,15,3,0,85.2,0,1,5,3.3,60.0,3,10.0,0,151,5,1
Dee Delaney,31078,CB,TB,7,0,0,30,57.5,0,0,2,1.4,0.0,0,2,0.0,0,146,2,0,0,,0,0,0,0.0,,0,,0,64,0,0
George Odum,31342,S,IND,12,0,0,14,76.7,1,1,4,1.3,25.0,1,1,25.0,0,311,4,2,0,69.6,0,1,2,1.2,50.0,1,25.0,0,167,2,1
Khalen Saunders,31534,DI,KC,7,0,0,16,57.5,0,5,71,97.5,7.0,5,0,3.5,0,79,77,5,0,69.4,0,3,16,100.0,18.8,3,9.4,0,17,17,3
Abdullah Anderson,32708,DI,GB,3,0,0,12,65.1,0,4,34,100.0,14.7,5,0,5.9,0,35,35,4,0,69.6,0,3,21,100.0,23.8,5,7.1,0,22,22,3
Dane Jackson,32989,CB,BUF,12,0,1,4,58.6,0,0,1,0.3,0.0,0,3,0.0,0,292,1,0,0,58.6,0,0,1,0.6,0.0,0,0.0,0,155,1,0
DeAndre Baker,33356,CB,KC,6,0,0,16,60.0,0,0,1,1.3,0.0,0,1,0.0,0,158,2,0,0,60.0,0,0,1,2.6,0.0,0,0.0,0,78,2,0
Cam Gill,33560,ED,TB,9,0,0,30,51.7,1,3,73,92.5,11.0,8,0,5.5,2,80,74,6,0,54.9,0,3,46,95.9,17.4,8,7.6,2,49,47,5
Nasir Adderley,33880,S,LAC,15,0,0,27,91.6,1,0,3,0.7,33.3,1,1,50.0,1,585,4,2,0,68.9,0,0,2,0.7,50.0,1,0.0,0,293,2,0
Mike Hughes,34057,CB,KC,17,0,0,16,60.0,0,0,1,0.3,0.0,0,0,0.0,0,361,1,0,0,,0,0,0,0.0,,0,,0,174,0,0
Jovante Moffatt,34207,S,CLV,1,0,0,8,55.8,0,0,2,5.1,0.0,0,0,0.0,0,39,2,0,0,58.4,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Kris Boyd,34222,CB,MIN,7,0,1,18,55.7,0,0,2,1.9,0.0,0,2,0.0,0,104,2,0,0,55.7,0,0,2,4.8,0.0,0,0.0,0,42,2,0
